歌曲名,歌手,榜单,总播放量,平均热度,上榜次数,最佳排名,榜单排名
我管你 (纯享版),井胧/伯远/甘望星/邵明明,['巅峰榜·流行指数'],0,,1,0,2511
我管你 (Live),井胧/伯远/甘望星/邵明明,['巅峰榜·流行指数'],0,,1,0,2512
我等风来等雨落 (七喜版),七喜,['巅峰榜·流行指数'],0,,1,0,2513
我知道,BY2,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,8,0,2514
我真怕自己哪天倒下,任夏,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2515
我看过,怪小叔,['巅峰榜·新歌'],0,,1,0,2516
我看了56次日落,弗兰奇/秋姐,['巅峰榜·新歌'],0,,1,0,2517
我的错,郭冠廷/芮雪,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2518
我的美丽 (feat.海洋Bo),海洋Bo/高睿,['巅峰榜·新歌'],0,,1,0,2519
我的纸飞机 (纯享版),GooGoo,['巅峰榜·新歌'],0,,1,0,2520
我的纸飞机,GooGoo/王之睿,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,2521
我的秘密 (G.E.M.重生版),G.E.M. 邓紫棋,['巅峰榜·新歌'],0,,1,0,2522
我走过一万年才和你遇见,黑豆ado,['巅峰榜·流行指数'],0,,1,0,2523
我走后 (2024年新版本),小咪/cici_,['巅峰榜·内地'],0,,1,0,2524
我走后,小咪,['巅峰榜·热歌'],0,,1,0,2525
我该怎样回忆你,好妹妹乐队,['巅峰榜·内地'],0,,1,0,2526
我记得你眼里的依恋 (走在红尘俗世间),方大树,['巅峰榜·新歌'],0,,1,0,2527
我记得,赵雷,['巅峰榜·热歌'],0,,3,0,2528
我觉得我不差 (从小就被嘲笑),Vic,['巅峰榜·内地'],0,,1,0,2529
我要的爱不是海誓山盟,王一一,['巅峰榜·流行指数'],0,,1,0,2530
我要的不是雪 (而是有你的冬天),于晚晚,['巅峰榜·新歌'],0,,1,0,2531
我要的不是雪,艾北,['巅峰榜·新歌'],0,,1,0,2532
我要的不是雪,李发发,['巅峰榜·新歌'],0,,1,0,2533
我要的不是雪,方大树,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2534
我要我们在一起,海缔/K95S腾飛联盟,['巅峰榜·内地'],0,,1,0,2535
我要在周五逃离鱼缸,永猩Nssus,['巅峰榜·内地'],0,,1,0,2536
我要创造一个有你的世界,R1SE,['巅峰榜·新歌'],0,,1,0,2537
我落泪情绪零碎,周杰伦,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,4,0,2538
手心有你,马健涛,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2539
手写的从前,周杰伦,['巅峰榜·流行指数'],0,,2,0,2540
所有 (粤语版),邓岳章,['巅峰榜·新歌'],0,,1,0,2541
所有,杨博然,['巅峰榜·新歌'],0,,1,0,2542
战马,苏谭谭,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2543
战马,司徒兰芳,['巅峰榜·新歌'],0,,1,0,2544
戒烟,李荣浩,['巅峰榜·流行指数'],0,,3,0,2545
戒指,尚芸菲,['巅峰榜·内地'],0,,1,0,2546
戒了想你戒了难过,洋澜一,['巅峰榜·新歌'],0,,1,0,2547
戒不掉你的我,杨瑜婷,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2548
戒不掉 (原声版),欧阳耀莹,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,2549
我长期坠入梦乡,陈婧霏,['巅峰榜·内地'],0,,1,0,2550
我配合,白小白,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2551
我还是离开你了 (I Am Finally Leaving You),弱水WeakWaves,['巅峰榜·内地'],0,,1,0,2552
我还想她,林俊杰,['巅峰榜·热歌'],0,,2,0,2553
我跟你谈感情你说我幼稚,克里/南乔,['巅峰榜·新歌'],0,,1,0,2554
把回忆拼好给你,曹雨航,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2555
把回忆拼好给你,cici_,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,5,0,2556
把你的心剖开来,冉冉/傅如一,['巅峰榜·流行指数'],0,,1,0,2557
把你揉碎捏成苹果,薛之谦,['巅峰榜·新歌'],0,,1,0,2558
执迷不悟,小乐哥（王唯乐）,['巅峰榜·流行指数'],0,,1,0,2559
执行情决,新街口组合/Mona Lavi,['巅峰榜·内地'],0,,1,0,2560
执爱,米卡,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2561
执子之手,宝石Gem/一哩哩一,"['巅峰榜·热歌', '巅峰榜·内地']",0,,3,0,2562
打火机,你星Official,['巅峰榜·新歌'],0,,1,0,2563
打火机,Penny,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,2564
打卡金刚,王以诺,['巅峰榜·内地'],0,,1,0,2565
打倒卷笔刀,透明教室与平行女孩,['巅峰榜·内地'],0,,1,0,2566
打你,太一,['巅峰榜·内地'],0,,1,0,2567
扑水少年,夏日入侵企画,['巅峰榜·内地'],0,,1,0,2568
手持明月,伯远,['巅峰榜·新歌'],0,,1,0,2569
手心里的温柔,刀郎,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,2570
拜托,孙晨,['巅峰榜·流行指数'],0,,1,0,2571
拜托,吴九三,['巅峰榜·新歌'],0,,1,0,2572
拉个勾说永远爱我,陆子昂,['巅峰榜·内地'],0,,1,0,2573
拆台,王靖雯,['巅峰榜·新歌'],0,,1,0,2574
抵达之谜 Could We Get There…?,郑兴,['巅峰榜·内地'],0,,1,0,2575
抱着你永远,逵逵爱唱歌（KuiKui）,['巅峰榜·内地'],0,,1,0,2576
抱歉让你陷入最糟糕的世界,夏思远Huswan,['巅峰榜·内地'],0,,1,0,2577
抱歉对你心动了,MAREA/wweimm微米,['巅峰榜·内地'],0,,1,0,2578
抚摸你,HAYA乐团,['巅峰榜·内地'],0,,1,0,2579
折叠的春天,大象先生,['巅峰榜·内地'],0,,1,0,2580
投降,光泽,['巅峰榜·内地'],0,,1,0,2581
把酒叹平生 (人间半途),蒋坤炜,['巅峰榜·新歌'],0,,1,0,2582
把车开到青春的尽头跳个舞 Our Youth,张颜齐,['巅峰榜·内地'],0,,1,0,2583
把爱恋再点晚啊,MAREA/wweimm微米,['巅峰榜·内地'],0,,1,0,2584
把回忆拼好给你,苏星婕,['巅峰榜·热歌'],0,,1,0,2585
把回忆拼好给你,瓜瓜ya,['巅峰榜·新歌'],0,,1,0,2586
掌心时光,牛奶咖啡/仙羽,['巅峰榜·内地'],0,,1,0,2587
掌心之中,魏佳艺,['巅峰榜·流行指数'],0,,1,0,2588
捡故事的人,张小九,['巅峰榜·内地'],0,,1,0,2589
捕梦记 其二,Levinti/陈婕/小巫女,['巅峰榜·内地'],0,,1,0,2590
捕梦记 (feat. 陈婕),PHONO/Levinti/Pota/陈婕,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2591
捂热,小鬼阿秋,['巅峰榜·新歌'],0,,1,0,2592
挺身而出,GALA,['巅峰榜·新歌'],0,,1,0,2593
挪威的森林 (完整女版),雪二,['巅峰榜·流行指数'],0,,1,0,2594
挪威的森林 (Live),蒋先贵,['巅峰榜·流行指数'],0,,1,0,2595
挪威的森林,伍佰 & China Blue,['巅峰榜·热歌'],0,,1,0,2596
指纹,苏子欲,['巅峰榜·流行指数'],0,,1,0,2597
指纹,杜宣达,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,7,0,2598
指望 (Live),张杰,['巅峰榜·流行指数'],0,,1,0,2599
拼个世界给自己（keeppley 新世代BGM） 无损音质,姜云升,['巅峰榜·新歌'],0,,1,0,2600
拯救,孙楠,['巅峰榜·流行指数'],0,,1,0,2601
拜托别走 (Please Don't Go),RGR Y于新垚,['巅峰榜·内地'],0,,1,0,2602
摇回外婆桥,贺子玲,['巅峰榜·内地'],0,,1,0,2603
搁浅,周杰伦,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,13,0,2604
搀扶,马健涛,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,3,0,2605
搀扶,薇哥Vear,['巅峰榜·新歌'],0,,1,0,2606
揽星河,崔一乔,['巅峰榜·内地'],0,,1,0,2607
握不住的风,赵乃吉,['巅峰榜·新歌'],0,,1,0,2608
提到了你 (with 刘宇宁),张艺兴/刘宇宁,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2609
推开世界的门,赵乃吉,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2610
推开世界的门,詹可可,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2611
推开世界的门,杨乃文,['巅峰榜·热歌'],0,,1,0,2612
推开世界的门,余超颖,['巅峰榜·流行指数'],0,,1,0,2613
推开世界的门,en (王翊恩),"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2614
接电话,杨泰瑞,['巅峰榜·内地'],0,,1,0,2615
探窗,国风新语/浮生梦/汐音社,['巅峰榜·新歌'],0,,1,0,2616
探心者,毛不易,['巅峰榜·新歌'],0,,1,0,2617
掌心的姓名,吴星娆,['巅峰榜·内地'],0,,1,0,2618
放生,赵乃吉,['巅峰榜·新歌'],0,,1,0,2619
放手2024,马健涛,['巅峰榜·新歌'],0,,1,0,2620
放不下的放下 (女版),Simyee陈芯怡,['巅峰榜·内地'],0,,1,0,2621
放不下你怎么放过自己,魏佳艺,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2622
放下,吴鉴格,['巅峰榜·内地'],0,,1,0,2623
放 (你也会有不舍对吗),单循,['巅峰榜·新歌'],0,,1,0,2624
收敛,不够,['巅峰榜·流行指数'],0,,1,0,2625
收场,陈耀斌,['巅峰榜·内地'],0,,1,0,2626
擦肩而过的春天,旷骏祥,['巅峰榜·内地'],0,,1,0,2627
操刀,郑闯,"['巅峰榜·流行指数', '巅峰榜·新歌', '巅峰榜·内地']",0,,1,0,2628
摸不透你的心 (DJ李想家版),李想家,['巅峰榜·新歌'],0,,1,0,2629
摩羯,宇谦Rain,['巅峰榜·内地'],0,,1,0,2630
摩天轮是傻瓜,张哲瀚/希林娜依高,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2631
摩天轮,Youngior,['巅峰榜·内地'],0,,1,0,2632
摘星的晚上,李国祥,['巅峰榜·流行指数'],0,,1,0,2633
摇摆之夜,热岛乐队 Heat Island,['巅峰榜·内地'],0,,1,0,2634
斑驳,Bebo Lee,['巅峰榜·内地'],0,,1,0,2635
斑马,徐秉龙,['巅峰榜·内地'],0,,1,0,2636
文案馆2AM,安扬,['巅峰榜·内地'],0,,1,0,2637
散步,左良甫,['巅峰榜·内地'],0,,1,0,2638
散了,周延英（英子-effie）,['巅峰榜·内地'],0,,1,0,2639
救护车,沈克NICKSHY,['巅峰榜·内地'],0,,1,0,2640
救命SOS,蜷花 (李子璇),['巅峰榜·内地'],0,,1,0,2641
敏感 (LH x Z.TAO),鹿晗/黄子韬,['巅峰榜·流行指数'],0,,2,0,2642
故事还长,云汐,['巅峰榜·热歌'],0,,1,0,2643
故事终章,程响,['巅峰榜·新歌'],0,,1,0,2644
故事很短,于冬然,['巅峰榜·流行指数'],0,,2,0,2645
放轻松,TizzyT,['巅峰榜·内地'],0,,1,0,2646
放纵L,怪阿姨,['巅峰榜·流行指数'],0,,1,0,2647
放纵L,向思思,['巅峰榜·新歌'],0,,1,0,2648
放纵,白允y,['巅峰榜·新歌'],0,,1,0,2649
放空,A1 TRIP/大籽/Lil E,['巅峰榜·流行指数'],0,,2,0,2650
旅行的微光,王子健,['巅峰榜·内地'],0,,1,0,2651
旅行 (Love in the travel),TF家族,['巅峰榜·新歌'],0,,1,0,2652
旅行,刻奇乐队,['巅峰榜·内地'],0,,1,0,2653
旁观者,王一博,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2654
方圆几里,薛之谦,['巅峰榜·流行指数'],0,,1,0,2655
新的疆,阿力普,['巅峰榜·内地'],0,,1,0,2656
新的心跳,G.E.M. 邓紫棋,['巅峰榜·流行指数'],0,,1,0,2657
新生,英雄联盟,['巅峰榜·新歌'],0,,1,0,2658
新情绪,王子明/KEYI杨豪,['巅峰榜·内地'],0,,1,0,2659
新地球,林俊杰,['巅峰榜·热歌'],0,,2,0,2660
断送青春爱错人,许文文,['巅峰榜·流行指数'],0,,1,0,2661
断片,马赛克乐队,['巅峰榜·内地'],0,,1,0,2662
断点 (静静地陪你走了好远好远),梓乔先生,['巅峰榜·新歌'],0,,1,0,2663
断点,en (王翊恩),['巅峰榜·新歌'],0,,1,0,2664
断掉了的爱,九酱,['巅峰榜·新歌'],0,,1,0,2665
断了联系却断不了想你,杨不乖,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2666
无名的人 (敬平凡),戴羽彤,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2667
无名的人 (当家乡入冬的时候),半吨兄弟,['巅峰榜·新歌'],0,,1,0,2668
无名的人,蓝心羽,['巅峰榜·新歌'],0,,1,0,2669
无名的人,毛不易,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,8,0,2670
无名的人,张韶涵,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2671
无名的人,孙楠,"['巅峰榜·热歌', '巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2672
无名的人,en (王翊恩),"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2673
无名之辈,陈雪燃,['巅峰榜·流行指数'],0,,1,0,2674
无冕之王 (Uncrowned King),圣代/Landuo懒惰,['巅峰榜·内地'],0,,1,0,2675
无债一身轻,艾北,['巅峰榜·流行指数'],0,,1,0,2676
无你无我·Warm Song,潘俊舟/白令海乐队(Burning Sea）,['巅峰榜·内地'],0,,1,0,2677
无人扶我青云志 我自踏雪至山巅（feat.Liquor烈性酒）,哀四杏,['巅峰榜·内地'],0,,1,0,2678
无人可及,赵乃吉,['巅峰榜·新歌'],0,,1,0,2679
无人之岛 (十年之约),任然/王以诺/陈峥嵘,['巅峰榜·新歌'],0,,1,0,2680
无人之岛,任然,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,2,0,2681
旅馆,K.D,['巅峰榜·内地'],0,,1,0,2682
无赖,郑中基,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,3,0,2683
无论多想都忍着,恋特特,['巅峰榜·新歌'],0,,1,0,2684
无疾而终的暗恋,陈子晴,['巅峰榜·新歌'],0,,1,0,2685
无畏,Kirsty刘瑾睿,['巅峰榜·内地'],0,,1,0,2686
无畏,GAI周延,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2687
无法表达,TASTA塔林夫,['巅峰榜·内地'],0,,1,0,2688
无法呼吸,Asa成泽,['巅峰榜·新歌'],0,,1,0,2689
无法停止爱你,贺仙人,['巅峰榜·内地'],0,,1,0,2690
无数,薛之谦,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,2,0,2691
无据可循,陆杰awr,['巅峰榜·新歌'],0,,1,0,2692
无所求,JING JING,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2693
无所事事,宇宙人,['巅峰榜·内地'],0,,1,0,2694
无感,王一博,['巅峰榜·流行指数'],0,,1,0,2695
无恙,智慧baby,['巅峰榜·新歌'],0,,1,0,2696
无尽的旅程,岛屿心情,['巅峰榜·内地'],0,,1,0,2697
无尽夏日,海妖SeaMaiden,['巅峰榜·内地'],0,,1,0,2698
时光列车,特波Turbo,['巅峰榜·内地'],0,,1,0,2699
时光你慢点走,王超然,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2700
时光,九日NineNine/陈灵翔Xz,['巅峰榜·内地'],0,,1,0,2701
时光,一条椅子,['巅峰榜·内地'],0,,1,0,2702
旭日华阳,谢庚沄,"['巅峰榜·流行指数', '巅峰榜·新歌', '巅峰榜·内地']",0,,1,0,2703
早晚,王靖雯,"['巅峰榜·新歌', '巅峰榜·内地']",0,,1,0,2704
早安隆回,袁树雄,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,2705
早八卡,Maggie 麥,['巅峰榜·内地'],0,,1,0,2706
旧账,文夫,['巅峰榜·流行指数'],0,,1,0,2707
旧火重燃,Kirsty刘瑾睿,['巅峰榜·内地'],0,,1,0,2708
旧友,任然,['巅峰榜·新歌'],0,,1,0,2709
旧厝的瓦斯炉,陈立农,['巅峰榜·新歌'],0,,1,0,2710
日落后,Slowly,['巅峰榜·内地'],0,,1,0,2711
日心说,陈立农,['巅峰榜·新歌'],0,,1,0,2712
无题,小叮当X-DoubleD,['巅峰榜·内地'],0,,1,0,2713
无限次循环,8点组乐团,['巅峰榜·内地'],0,,1,0,2714
明天你是否依然爱我,汪苏泷,['巅峰榜·新歌'],0,,1,0,2715
旷野,冀乐桐,['巅峰榜·内地'],0,,1,0,2716
时间镜头,杨博然,['巅峰榜·新歌'],0,,1,0,2717
时间沦陷,赖湘文,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2718
时间拼图 (Broken Love),威神V(WayV),['巅峰榜·新歌'],0,,1,0,2719
时间会冲淡一切的,Vodax,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2720
时间之海,周深,['巅峰榜·新歌'],0,,1,0,2721
"时间,追赶不及",龍錦乐队,['巅峰榜·内地'],0,,1,0,2722
时辰未到,周柏豪,['巅峰榜·新歌'],0,,1,0,2723
时结,周深/王者荣耀,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2724
时空缝隙,苏星婕,['巅峰榜·流行指数'],0,,1,0,2725
时光采样 (钢琴版),伏仪,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2726
时光采样,伏仪,"['巅峰榜·流行指数', '巅峰榜·新歌', '巅峰榜·内地']",0,,1,0,2727
时光能否慢点走,恰恰恰恰恰,['巅峰榜·新歌'],0,,1,0,2728
时光洪流,程响,['巅峰榜·流行指数'],0,,1,0,2729
时光旅途 (纯音乐版),CMJ,"['巅峰榜·热歌', '巅峰榜·新歌']",0,,1,0,2730
星期一到星期天,K.Yao刘可瑶,['巅峰榜·内地'],0,,1,0,2731
星月落,浮生梦,['巅峰榜·新歌'],0,,1,0,2732
星月夜,黑白柳钉,['巅峰榜·内地'],0,,1,0,2733
星星余光,黄文文,['巅峰榜·内地'],0,,1,0,2734
星斗照高楼 (治愈版),晚月moon,['巅峰榜·新歌'],0,,1,0,2735
星光就在前方,野哥,['巅峰榜·新歌'],0,,1,0,2736
星光就在前方,抠抠,['巅峰榜·新歌'],0,,1,0,2737
星云流浪,小蓝背心,['巅峰榜·流行指数'],0,,1,0,2738
星云号PLUS,电气樱桃,['巅峰榜·内地'],0,,1,0,2739
星,顾灿阳/郑子午,['巅峰榜·内地'],0,,1,0,2740
明知分开是结局 (晚风又吹红我的眼睛),草原兄弟,['巅峰榜·新歌'],0,,1,0,2741
明明就,周杰伦,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,9,0,2742
明明你先说爱我 (吕口口版),吕口口,['巅峰榜·新歌'],0,,1,0,2743
明明你先说爱我,陈曼曼,['巅峰榜·新歌'],0,,1,0,2744
明明 (深爱着你),丁肆Dicey,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,2745
明早老地方，出发,INTO1,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2746
春日,好妹妹乐队,['巅峰榜·内地'],0,,1,0,2747
春庭雪,邓寓君(等什么君),"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,1,0,2748
春娇与志明,街道办GDC/欧阳耀莹,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,14,0,2749
春天的花蕾,Slow-mo/佐符子,['巅峰榜·内地'],0,,1,0,2750
春华,郑浩,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2751
春,白菜,['巅峰榜·内地'],0,,1,0,2752
星际穿越,谢庚沄,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2753
星辰大海,黄霄雲,['巅峰榜·热歌'],0,,2,0,2754
星空叙爱曲,法老/阿达娃,['巅峰榜·流行指数'],0,,1,0,2755
星空剪影,蓝心羽,['巅峰榜·流行指数'],0,,1,0,2756
星空与你,小蓝背心,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2757
星空下的额尔古纳,额尔古纳乐队,['巅峰榜·内地'],0,,1,0,2758
星空下,张亦赤,['巅峰榜·内地'],0,,1,0,2759
星火,张艺兴,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2760
星河滚烫,小皓,['巅峰榜·新歌'],0,,1,0,2761
星期五晚上,Energy,['巅峰榜·流行指数'],0,,1,0,2762
昭昭墨墨,孟子义/李昀锐,['巅峰榜·新歌'],0,,1,0,2763
昨日青空,旺仔小乔,['巅峰榜·新歌'],0,,1,0,2764
昨天明天,江迟同学,['巅峰榜·内地'],0,,1,0,2765
昨夜风今宵月,庄淇玟29,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2766
春风归来了无痕,胡海泉,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2767
春风何时来 (弹唱版),就是南方凯,['巅峰榜·新歌'],0,,1,0,2768
春风何时来,巴扎黑,['巅峰榜·热歌'],0,,1,0,2769
春雪,周深/Terry Zhong 钟天利,['巅峰榜·新歌'],0,,1,0,2770
春色悠悠不及你荡漾,陈婧霏,['巅峰榜·内地'],0,,1,0,2771
春潮吹拂,明天周六,['巅峰榜·内地'],0,,1,0,2772
春泥 (深情版),en (王翊恩),['巅峰榜·新歌'],0,,1,0,2773
春泥 (治愈版),cici_,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2774
春泥 (女版),旺仔小乔,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2775
春泥,余超颖,['巅峰榜·新歌'],0,,1,0,2776
春江花月夜,SING女团,['巅峰榜·新歌'],0,,1,0,2777
春暖花又开,张尕怂,['巅峰榜·内地'],0,,1,0,2778
晚风又起,谢寻,['巅峰榜·内地'],0,,1,0,2779
晚风作酒,黄静美,['巅峰榜·流行指数'],0,,1,0,2780
晚风,椿乐队,['巅峰榜·新歌'],0,,1,0,2781
晚班飞机,刘莉旻,['巅峰榜·内地'],0,,1,0,2782
晚照,K.D/国风集,['巅峰榜·内地'],0,,1,0,2783
晚安 Good Nite (Live),Capper,['巅峰榜·流行指数'],0,,1,0,2784
晚夜微雨问海棠,阿禹ayy,['巅峰榜·流行指数'],0,,1,0,2785
晚夜微雨问海棠,艾辰,['巅峰榜·新歌'],0,,1,0,2786
晓不嘛,Rabbitdog/张桐桐/李西泽,['巅峰榜·内地'],0,,1,0,2787
是非题,陈小蔚,['巅峰榜·新歌'],0,,1,0,2788
是非题,范玮琪,['巅峰榜·流行指数'],0,,1,0,2789
是我不小心,陆杰awr,['巅峰榜·新歌'],0,,1,0,2790
是否愿意成为我的全世界,陆虎,['巅峰榜·新歌'],0,,1,0,2791
是否,程响,['巅峰榜·新歌'],0,,1,0,2792
是你,陈耀斌,['巅峰榜·内地'],0,,1,0,2793
是你,梦然,['巅峰榜·热歌'],0,,1,0,2794
晴空纵然青涩笛之冷月,太一,['巅峰榜·内地'],0,,1,0,2795
晴天马里奥,吴芊仪,['巅峰榜·内地'],0,,1,0,2796
晴天雨天某天 (收获的秋日季节),JungMoon珍珠鼠,['巅峰榜·内地'],0,,1,0,2797
晴天和猫,花粥,['巅峰榜·内地'],0,,1,0,2798
晴天,周杰伦,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,17,0,2799
普通朋友,陶喆,"['巅峰榜·热歌', '巅峰榜·流行指数']",0,,4,0,2800
普通女孩,沙一汀EL,['巅峰榜·新歌'],0,,1,0,2801
普通人类,张艺兴,['巅峰榜·新歌'],0,,1,0,2802
普通人恋爱计划,汉生/莱奥法塔西,['巅峰榜·内地'],0,,1,0,2803
普通,唐汉霄,['巅峰榜·内地'],0,,1,0,2804
晚风遇见你,陆杰awr,"['巅峰榜·流行指数', '巅峰榜·新歌']",0,,1,0,2805
晚风的颜色 (说唱版),逵逵爱唱歌（KuiKui）/薯片啾啾,['巅峰榜·新歌'],0,,1,0,2806
